Shetekship,Minnesota,311
Buzzleship,Minnesota,310
Manyaskaship,Minnesota,310
Arendahlship,Minnesota,309
Ashlandship,Minnesota,309
Kalevalaship,Minnesota,309
Pulaskiship,Minnesota,309
Rosebudship,Minnesota,309
St.Martin,Minnesota,309
Worthingtonship,Minnesota,309
Excelship,Minnesota,308
Fairmontship,Minnesota,308
Feeleyship,Minnesota,308
Normanship,Minnesota,308
Nundaship,Minnesota,308
Hollandale,Minnesota,307
Traverseship,Minnesota,307
Murdock,Minnesota,306
Zionship,Minnesota,306
Bismarckship,Minnesota,305
Culvership,Minnesota,305
Drydenship,Minnesota,305
Fountainship,Minnesota,305
Cubaship,Minnesota,304
Eddyship,Minnesota,304
Madeliaship,Minnesota,304
Meadowlandsship,Minnesota,304
MiddleRiver,Minnesota,304
NewSolumship,Minnesota,304
Ceylon,Minnesota,303
Finlayson,Minnesota,303
Hodgesship,Minnesota,303
Oteneagenship,Minnesota,303
CampReleaseship,Minnesota,301
Sheldonship,Minnesota,301
NorthCassUT,Minnesota,300
Sweetship,Minnesota,300
MountainLakeship,Minnesota,299
NortheastSt.LouisUT,Minnesota,299
Hartship,Minnesota,298
Starkship,Minnesota,298
BigStoneship,Minnesota,297
Carlstonship,Minnesota,296
Lorainship,Minnesota,296
Rheiderlandship,Minnesota,296
Sandersship,Minnesota,296
PerryLakeship,Minnesota,295
Sargeantship,Minnesota,295
Belview,Minnesota,294
ButternutValleyship,Minnesota,294
Hackensack,Minnesota,294
Lyraship,Minnesota,294
Maplewoodship,Minnesota,294
Osborneship,Minnesota,293
Delhiship,Minnesota,292
Fernship,Minnesota,292
NorthGermanyship,Minnesota,292
PleasantValleyship,Minnesota,292
ShellLakeship,Minnesota,292
Dakota,Minnesota,291
Carimonaship,Minnesota,290
Godfreyship,Minnesota,290
Inmanship,Minnesota,290
JanetteLakeUT,Minnesota,290
ShellRivership,Minnesota,290
Lindenship,Minnesota,289
LittleElbowship,Minnesota,289
Ottawaship,Minnesota,289
Foldenship,Minnesota,288
GreyCloudIslandship,Minnesota,288
Granada,Minnesota,287
Hendrum,Minnesota,287
Lavellship,Minnesota,287
Skyline,Minnesota,287
SummitLakeship,Minnesota,287
Riverdaleship,Minnesota,286
Colvinship,Minnesota,285
Danielsonship,Minnesota,284
Londonship,Minnesota,284
Alfsborgship,Minnesota,283
Arrowheadship,Minnesota,283
BeaverCreek,Minnesota,283
Carsonship,Minnesota,283
Humboldtship,Minnesota,283
LakeSarahship,Minnesota,283
NewSwedenship,Minnesota,283
Mapletonship,Minnesota,282
Aldenship,Minnesota,280
ElkLakeship,Minnesota,280
Mooreship,Minnesota,280
NorwayLakeship,Minnesota,280
Nerstrand,Minnesota,279
Plummer,Minnesota,279
EastChainship,Minnesota,278
Falkship,Minnesota,278
NorthForkship,Minnesota,278
Nebishship,Minnesota,277
Riversideship,Minnesota,277
Eitzen,Minnesota,276
RockLakeship,Minnesota,276
Urnessship,Minnesota,276
WolfLakeship,Minnesota,276
Chandler,Minnesota,275
GroveLakeship,Minnesota,275
Masonship,Minnesota,275
MountVernonship,Minnesota,275
BallBluffship,Minnesota,274
Bowlus,Minnesota,274
HighlandGroveship,Minnesota,274
Lowellship,Minnesota,274
NorthwestSt.LouisUT,Minnesota,274
BlackHammership,Minnesota,273
Vesta,Minnesota,273
Kensington,Minnesota,272
Rosendaleship,Minnesota,272
Slaytonship,Minnesota,272
Frasership,Minnesota,271
NettLakeUT,Minnesota,271
WildRiceship,Minnesota,271
BrookLakeUT,Minnesota,270
Christianiaship,Minnesota,270
Kelsoship,Minnesota,270
Landship,Minnesota,270
Tofteship,Minnesota,270
Moltkeship,Minnesota,269
Tansemship,Minnesota,269
Alangoship,Minnesota,268
HomeBrookship,Minnesota,268
Jonesship,Minnesota,268
Leavenworthship,Minnesota,268
Backus,Minnesota,267
Gonvick,Minnesota,267
TurtleCreekship,Minnesota,267
NorthStarship,Minnesota,266
St.Hilaire,Minnesota,266
WestUnionship,Minnesota,266
Wilton,Minnesota,266
BenWadeship,Minnesota,265
Cliftonship,Minnesota,265
Glasgowship,Minnesota,265
LittleElkship,Minnesota,265
Pillsburyship,Minnesota,265
Utica,Minnesota,265
Mickinockship,Minnesota,264
Springwatership,Minnesota,263
Antrimship,Minnesota,262
Bernadotteship,Minnesota,262
Burnstownship,Minnesota,262
Sodusship,Minnesota,262
Staffordship,Minnesota,262
Gentillyship,Minnesota,261
Grandviewship,Minnesota,261
HydeParkship,Minnesota,261
Ashleyship,Minnesota,259
FoxLakeship,Minnesota,259
Freeborn,Minnesota,259
Molandship,Minnesota,259
VermilionLakeship,Minnesota,259
Kurtzship,Minnesota,257
MooseCreekship,Minnesota,257
Wealthwoodship,Minnesota,257
Kelliher,Minnesota,256
Milroy,Minnesota,256
Dextership,Minnesota,255
Kragnesship,Minnesota,255
Butlership,Minnesota,254
Byglandship,Minnesota,254
CrookedCreekship,Minnesota,254
GroveParkTildenship,Minnesota,254
Hayward,Minnesota,254
Westfordship,Minnesota,254
BigBendship,Minnesota,253
Marshfieldship,Minnesota,253
Spangship,Minnesota,253
Brandsvoldship,Minnesota,252
Dunbarship,Minnesota,252
Easternship,Minnesota,252
Hartlandship,Minnesota,252
LakeWilson,Minnesota,252
Cambriaship,Minnesota,251
LakeHenryship,Minnesota,251
Transitship,Minnesota,251
Kanaranziship,Minnesota,250
Clarkship,Minnesota,249
McCreaship,Minnesota,249
SouthBranchship,Minnesota,249
Troyship,Minnesota,249
Fostership,Minnesota,248
LakeJessieship,Minnesota,248
LakeLillian,Minnesota,248
Watopaship,Minnesota,248
CoonCreekship,Minnesota,247
Floodwoodship,Minnesota,246
Hewitt,Minnesota,246
RollingGreenship,Minnesota,246
Motleyship,Minnesota,245
Owensship,Minnesota,245
Climax,Minnesota,244
PrestonLakeship,Minnesota,244
Wangship,Minnesota,244
Morganship,Minnesota,243
Oslo,Minnesota,243
SacredHeartship,Minnesota,243
Shelbyship,Minnesota,243
Wahkon,Minnesota,243
St.Jamesship,Minnesota,242
Sterlingship,Minnesota,242
VernonCentership,Minnesota,242
Westportship,Minnesota,242
Holtship,Minnesota,241
Leenthropship,Minnesota,241
Lodiship,Minnesota,241
Minervaship,Minnesota,241
Pease,Minnesota,241
Edwardsship,Minnesota,240
Falunship,Minnesota,240
SpruceValleyship,Minnesota,240
Cornishship,Minnesota,239
Delavanship,Minnesota,239
DesMoinesship,Minnesota,239
Effingtonship,Minnesota,239
Barbership,Minnesota,238
HanleyFalls,Minnesota,238
LoneTreeship,Minnesota,238
Raymondship,Minnesota,238
Sibleyship,Minnesota,238
Freebornship,Minnesota,236
Nelsonship,Minnesota,236
ThunderLakeship,Minnesota,236
Echo,Minnesota,235
FountainPrairieship,Minnesota,235
Solemship,Minnesota,235
RoundGroveship,Minnesota,234
Cromwell,Minnesota,232
Gouldship,Minnesota,232
Kerkhovenship,Minnesota,232
Moundship,Minnesota,232
Pemberton,Minnesota,232
Peterson,Minnesota,232
SiouxAgencyship,Minnesota,232
Durandship,Minnesota,231
Elmership,Minnesota,231
Gervaisship,Minnesota,231
Prairievilleship,Minnesota,231
Tenhassenship,Minnesota,231
BirchCreekship,Minnesota,230
BoyLakeship,Minnesota,230
Delafieldship,Minnesota,230
Hayesship,Minnesota,230
MeadowBrookship,Minnesota,230
Jayship,Minnesota,229
Winfieldship,Minnesota,229
Dewaldship,Minnesota,228
Edenship,Minnesota,228
Idunship,Minnesota,228
Vivianship,Minnesota,228
Bondinship,Minnesota,227
Storden,Minnesota,227
Evansvilleship,Minnesota,226
Hereimship,Minnesota,226
Minneotaship,Minnesota,226
Priorship,Minnesota,226
Splithandship,Minnesota,226
Winnebagoship,Minnesota,226
Bremenship,Minnesota,225
Gary,Minnesota,225
Kingship,Minnesota,225
Bigelow,Minnesota,224
Louristonship,Minnesota,224
Mansfieldship,Minnesota,224
Ostrander,Minnesota,224
PleasantPrairieship,Minnesota,224
Ruthton,Minnesota,224
Villard,Minnesota,224
Westerheimship,Minnesota,224
Danvilleship,Minnesota,223
Petersburgship,Minnesota,223
Bashawship,Minnesota,222
EaglesNestship,Minnesota,222
Gilman,Minnesota,222
JoDaviessship,Minnesota,222
PrairieViewship,Minnesota,222
BirchCooleyship,Minnesota,221
Granbyship,Minnesota,221
Northrop,Minnesota,221
Waasaship,Minnesota,221
Currie,Minnesota,220
Dennison,Minnesota,220
Ericsonship,Minnesota,220
Gardenship,Minnesota,220
Hopeship,Minnesota,220
Magnoliaship,Minnesota,220
Rosingship,Minnesota,220
Angoraship,Minnesota,219
Beardsley,Minnesota,219
Breckenridgeship,Minnesota,219
ChippewaFallsship,Minnesota,219
Daileyship,Minnesota,219
Middletownship,Minnesota,219
Queenship,Minnesota,219
Severanceship,Minnesota,219
Carsonvilleship,Minnesota,218
Belmontship,Minnesota,217
Elrosa,Minnesota,217
NewFoldenship,Minnesota,217
Posenship,Minnesota,217
Stokesship,Minnesota,217
Workmanship,Minnesota,217
Donnelly,Minnesota,216
GraniteFallsship,Minnesota,216
Leighship,Minnesota,216
Bradburyship,Minnesota,215
Dalton,Minnesota,215
Frost,Minnesota,215
Gilchristship,Minnesota,215
Meadowship,Minnesota,215
Orr,Minnesota,215
Rutledge,Minnesota,215
CenterCreekship,Minnesota,214
Flensburg,Minnesota,214
Vailship,Minnesota,214
Vallersship,Minnesota,214
Beavership,Minnesota,213
Prebleship,Minnesota,213
SoutheastRoseauUT,Minnesota,213
Bluffton,Minnesota,212
DiamondLakeship,Minnesota,212
Elkship,Minnesota,212
Ellingtonship,Minnesota,212
Holyokeship,Minnesota,212
IndianLakeship,Minnesota,212
RoundLakeship,Minnesota,212
Sobieski,Minnesota,212
Huntership,Minnesota,211
Lakeviewship,Minnesota,211
Wisconsinship,Minnesota,211
Ewingtonship,Minnesota,210
Hornetship,Minnesota,210
Langorship,Minnesota,210
Lucan,Minnesota,210
Burkeship,Minnesota,209
Byronship,Minnesota,209
Kiestership,Minnesota,209
Bowstringship,Minnesota,208
Hamdenship,Minnesota,208
Oscarship,Minnesota,208
WoodLakeship,Minnesota,208
BeaverFallsship,Minnesota,207
EffieUT,Minnesota,207
Emardvilleship,Minnesota,207
Emeraldship,Minnesota,207
GrandPrairieship,Minnesota,207
Grangeship,Minnesota,207
Grayship,Minnesota,207
Okabena,Minnesota,207
TwoInletsship,Minnesota,207
Whitewatership,Minnesota,207
WillowLakeship,Minnesota,207
Brookvilleship,Minnesota,206
Graftonship,Minnesota,206
Lewisville,Minnesota,206
LittleRockship,Minnesota,206
Madisonship,Minnesota,206
McCormackUT,Minnesota,206
Rostship,Minnesota,206
Shaokatanship,Minnesota,206
Bearvilleship,Minnesota,205
Galenaship,Minnesota,205
Lismore,Minnesota,205
Nashvilleship,Minnesota,205
Ogema,Minnesota,205
Westsideship,Minnesota,205
Fieldonship,Minnesota,204
Ransomship,Minnesota,204
WalnutLakeship,Minnesota,204
Westbrookship,Minnesota,204
Cormantship,Minnesota,203
HayBrookship,Minnesota,203
Lucasship,Minnesota,203
Allianceship,Minnesota,202
EagleViewship,Minnesota,202
Eidsvoldship,Minnesota,202
Sewardship,Minnesota,202
Waldorf,Minnesota,202
Amiretship,Minnesota,201
Hitterdal,Minnesota,201
Lincolnship,Minnesota,201
Ortonship,Minnesota,201
GoosePrairieship,Minnesota,200
GraniteRockship,Minnesota,200
NewMaineship,Minnesota,200
PleasantMoundship,Minnesota,200
ThreeLakesship,Minnesota,200
Butterfieldship,Minnesota,199
Greenwald,Minnesota,199
Stanleyship,Minnesota,199
Woodsship,Minnesota,199
Garrison,Minnesota,198
LakeBentonship,Minnesota,198
MinnesotaCity,Minnesota,198
SiouxValleyship,Minnesota,198
Slatership,Minnesota,198
Slettenship,Minnesota,198
Appletonship,Minnesota,197
Cedarship,Minnesota,197
Skagenship,Minnesota,197
Stonehamship,Minnesota,197
Chanarambieship,Minnesota,196
Crateship,Minnesota,196
HawkCreekship,Minnesota,196
Lambertonship,Minnesota,196
Magnolia,Minnesota,196
Waverlyship,Minnesota,196
Alaskaship,Minnesota,195
Hectorship,Minnesota,195
Wingership,Minnesota,195
BirdIslandship,Minnesota,194
Highlandingship,Minnesota,194
HillRivership,Minnesota,194
LakeValleyship,Minnesota,194
Melvilleship,Minnesota,194
Remership,Minnesota,194
BattlePlainship,Minnesota,193
Cosmosship,Minnesota,193
GrandForksship,Minnesota,193
Sandnesship,Minnesota,193
Bullardship,Minnesota,192
Tunsbergship,Minnesota,192
Cairoship,Minnesota,191
Kimberlyship,Minnesota,191
Kintireship,Minnesota,191
Springdaleship,Minnesota,191
Kroschelship,Minnesota,190
Moorheadship,Minnesota,190
Moultonship,Minnesota,190
Shelburneship,Minnesota,190
Aetnaship,Minnesota,189
LakeElizabethship,Minnesota,189
Lyonsship,Minnesota,189
Oshkoshship,Minnesota,189
Aastadship,Minnesota,188
Fishership,Minnesota,188
Hardwick,Minnesota,188
Herseyship,Minnesota,188
Shooksship,Minnesota,188
BrushCreekship,Minnesota,187
Ellsburgship,Minnesota,187
Flomship,Minnesota,187
Hendricksship,Minnesota,187
LacquiParleship,Minnesota,187
Loganship,Minnesota,187
Prescottship,Minnesota,187
RedLakeFallsship,Minnesota,187
Tenstrike,Minnesota,187
Wilmontship,Minnesota,187
LakeBeltship,Minnesota,186
Leedsship,Minnesota,186
RiverFallsship,Minnesota,186
SwanLakeship,Minnesota,186
HazelRunship,Minnesota,185
LakeHattieship,Minnesota,185
NewAvonship,Minnesota,185
Sheridanship,Minnesota,185
SouthHaven,Minnesota,185
Hortonship,Minnesota,184
Minneiskaship,Minnesota,184
Trelipeship,Minnesota,184
Cerescoship,Minnesota,183
Kingston,Minnesota,183
Mendota,Minnesota,183
Monroeship,Minnesota,183
Morrisonship,Minnesota,183
Mulliganship,Minnesota,183
Nelson,Minnesota,183
Silvertonship,Minnesota,183
Trondhjemship,Minnesota,183
Barnesvilleship,Minnesota,182
CedarValleyship,Minnesota,182
Enterpriseship,Minnesota,182
MeireGrove,Minnesota,182
SandLakeship,Minnesota,182
Shelly,Minnesota,182
CerroGordoship,Minnesota,181
NewPrairieship,Minnesota,181
Watson,Minnesota,181
BlueMoundsship,Minnesota,180
LakeGroveship,Minnesota,180
LakeLillianship,Minnesota,180
Poplarship,Minnesota,180
Vestaship,Minnesota,180
Carlisleship,Minnesota,179
GoldenValleyship,Minnesota,179
RedwoodFallsship,Minnesota,179
Savannahship,Minnesota,179
Schroedership,Minnesota,179
Skreeship,Minnesota,179
Wildwoodship,Minnesota,179
Brunoship,Minnesota,178
Emmetship,Minnesota,178
Fordship,Minnesota,178
LakeBronson,Minnesota,178
Larkinship,Minnesota,178
Sagoship,Minnesota,178
Baxtership,Minnesota,177
Charlestownship,Minnesota,177
Easton,Minnesota,177
Henryvilleship,Minnesota,177
Holland,Minnesota,177
Garnesship,Minnesota,176
Grygla,Minnesota,176
Hammership,Minnesota,176
Kennedy,Minnesota,176
Lisbonship,Minnesota,176
StonyRivership,Minnesota,175
Toivolaship,Minnesota,175
Ulenship,Minnesota,175
Verdiship,Minnesota,175
Vikingship,Minnesota,175
WahnenaUT,Minnesota,175
BigFalls,Minnesota,174
Custership,Minnesota,174
Friendshipship,Minnesota,174
GrahamLakesship,Minnesota,174
Langheiship,Minnesota,174
Timothyship,Minnesota,174
Winger,Minnesota,174
Bellechester,Minnesota,173
EastLakeLillianship,Minnesota,173
Felton,Minnesota,173
Germantownship,Minnesota,173
Selmaship,Minnesota,173
Sundownship,Minnesota,173
Torreyship,Minnesota,173
BearParkship,Minnesota,172
Callaway,Minnesota,172
Crooksship,Minnesota,172
Dublinship,Minnesota,172
KettleRiver,Minnesota,172
LimeLakeship,Minnesota,172
Warba,Minnesota,172
Belfastship,Minnesota,171
Gracevilleship,Minnesota,171
Kingmanship,Minnesota,171
Lismoreship,Minnesota,171
Macvilleship,Minnesota,171
Statelyship,Minnesota,171
Dent,Minnesota,170
Forada,Minnesota,170
MinnesotaLakeship,Minnesota,170
Steen,Minnesota,170
Stordenship,Minnesota,170
Wright,Minnesota,170
Bangorship,Minnesota,169
Delavan,Minnesota,169
Marbleship,Minnesota,169
RossLakeship,Minnesota,169
CampLakeship,Minnesota,168
LaGardeship,Minnesota,168
LakeShoreship,Minnesota,167
Wendell,Minnesota,167
WinnebagoCityship,Minnesota,167
Claytonship,Minnesota,166
Iona,Minnesota,166
Nickersonship,Minnesota,166
Waterburyship,Minnesota,166
Albaship,Minnesota,165
Elizabeth,Minnesota,165
Floraship,Minnesota,165
Roomeship,Minnesota,165
VanBurenship,Minnesota,165
Inguadonaship,Minnesota,164
Palmyraship,Minnesota,164
Campship,Minnesota,163
McDonaldsvilleship,Minnesota,163
Portageship,Minnesota,163
Rockship,Minnesota,163
SplitRockship,Minnesota,163
Denvership,Minnesota,162
Odinship,Minnesota,162
Porter,Minnesota,162
Sullivanship,Minnesota,162
Underwoodship,Minnesota,162
Winton,Minnesota,162
Akronship,Minnesota,161
AltaVistaship,Minnesota,161
Bungoship,Minnesota,161
Campbell,Minnesota,161
ElmCreekship,Minnesota,161
Hoffship,Minnesota,161
Murrayship,Minnesota,161
Seelyship,Minnesota,161
Waltham,Minnesota,161
Annship,Minnesota,160
Elmoreship,Minnesota,160
Fairfaxship,Minnesota,160
Longville,Minnesota,160
Providenceship,Minnesota,160
Riceship,Minnesota,160
Chiefship,Minnesota,159
Haugenship,Minnesota,159
Olneyship,Minnesota,158
Wergelandship,Minnesota,158
ZumbroFalls,Minnesota,158
Galesship,Minnesota,157
Luraship,Minnesota,157
Northlandship,Minnesota,157
Cedarbendship,Minnesota,156
Martinsburgship,Minnesota,156
Maxwellship,Minnesota,156
Normaniaship,Minnesota,156
NorthRoseauUT,Minnesota,156
Palisade,Minnesota,156
Weimership,Minnesota,156
Williams,Minnesota,156
Conger,Minnesota,155
Keeneship,Minnesota,155
Roosevelt,Minnesota,155
RoseDellship,Minnesota,155
WestValleyship,Minnesota,155
Autombaship,Minnesota,154
Badouraship,Minnesota,154
Clements,Minnesota,154
Grasston,Minnesota,154
Morkenship,Minnesota,154
Wellingtonship,Minnesota,154
Athertonship,Minnesota,153
LakeFremontship,Minnesota,153
Sundalship,Minnesota,153
NorthHeroship,Minnesota,152
Northome,Minnesota,152
Carpentership,Minnesota,151
Cashelship,Minnesota,151
Kilkenny,Minnesota,151
Millville,Minnesota,151
Westlineship,Minnesota,151
Esthership,Minnesota,150
Kelseyship,Minnesota,150
Kinney,Minnesota,150
Lowvilleship,Minnesota,150
Mandtship,Minnesota,150
Viennaship,Minnesota,150
Havelockship,Minnesota,149
Bena,Minnesota,148
Orwellship,Minnesota,148
SixMileGroveship,Minnesota,148
TenMileLakeship,Minnesota,148
Terrebonneship,Minnesota,148
Benningtonship,Minnesota,147
Highwatership,Minnesota,147
Mapleview,Minnesota,147
Norfolkship,Minnesota,147
Dietership,Minnesota,146
Hamlinship,Minnesota,146
Kuglership,Minnesota,146
LaCrosseship,Minnesota,146
Maxship,Minnesota,146
Odessaship,Minnesota,146
Ardenhurstship,Minnesota,145
Bellingham,Minnesota,145
BullMooseship,Minnesota,145
Daleship,Minnesota,145
LakeNo.1UT,Minnesota,145
Sinclairship,Minnesota,145
SteamboatRivership,Minnesota,145
McKinleyship,Minnesota,144
Blomkest,Minnesota,143
ClearCreekUT,Minnesota,143
Equalityship,Minnesota,143
Tyroship,Minnesota,143
Boyd,Minnesota,142
Coates,Minnesota,142
Fentonship,Minnesota,142
Royalship,Minnesota,142
Sanfordship,Minnesota,142
Sturgeonship,Minnesota,142
Besemanship,Minnesota,141
Brookfieldship,Minnesota,141
Heiership,Minnesota,141
MarshCreekship,Minnesota,141
PommedeTerreship,Minnesota,141
Schoolcraftship,Minnesota,141
Amboyship,Minnesota,140
BinghamLake,Minnesota,140
Turnership,Minnesota,140
Brandrupship,Minnesota,139
Kratkaship,Minnesota,139
Laporte,Minnesota,139
Lessorship,Minnesota,139
Bloomship,Minnesota,138
Burtonship,Minnesota,138
Pequaywanship,Minnesota,138
Shevlin,Minnesota,138
Taunton,Minnesota,138
Barnettship,Minnesota,137
Kabetogamaship,Minnesota,137
Kildareship,Minnesota,137
LakeStayship,Minnesota,137
Lambertship,Minnesota,137
PilotGroveship,Minnesota,137
Thompsonship,Minnesota,137
WestBankship,Minnesota,137
SwedePrairieship,Minnesota,136
Barsnessship,Minnesota,135
Ellsboroughship,Minnesota,135
Heidelberg,Minnesota,135
LakeIdaship,Minnesota,135
Euclidship,Minnesota,134
Gullyship,Minnesota,134
Miesville,Minnesota,134
Rhinehartship,Minnesota,134
Synnesship,Minnesota,134
Vegaship,Minnesota,134
YellowBankship,Minnesota,134
Elkton,Minnesota,133
Fossumship,Minnesota,133
Limestoneship,Minnesota,133
StonyBrookship,Minnesota,133
Brightonship,Minnesota,132
BrownsValleyship,Minnesota,132
Hammond,Minnesota,132
Valleyship,Minnesota,132
Waltership,Minnesota,132
AshLakeship,Minnesota,131
ChickamawBeach,Minnesota,131
Dunnell,Minnesota,131
Erhard,Minnesota,131
Georgetownship,Minnesota,131
Itascaship,Minnesota,131
Jeffersonship,Minnesota,131
Lienship,Minnesota,131
Meadowlands,Minnesota,131
RoseHillship,Minnesota,131
TwinLakes,Minnesota,131
BrookPark,Minnesota,130
Clontarf,Minnesota,130
Deltonship,Minnesota,130
Dovrayship,Minnesota,130
Echoship,Minnesota,130
Hagenship,Minnesota,130
Roscoe,Minnesota,130
Adrianship,Minnesota,129
Elba,Minnesota,129
Poppletonship,Minnesota,129
Sunnysideship,Minnesota,129
Bandonship,Minnesota,128
Osceolaship,Minnesota,128
ElbowLakeship,Minnesota,127
Kellihership,Minnesota,127
WestHeronLakeship,Minnesota,127
DesMoinesRivership,Minnesota,126
Omroship,Minnesota,126
NelsonParkship,Minnesota,125
Altonaship,Minnesota,124
Arenaship,Minnesota,124
Aultship,Minnesota,124
Burtrum,Minnesota,124
DeerParkship,Minnesota,124
Johnsonvilleship,Minnesota,124
Krageroship,Minnesota,124
Rendsvilleship,Minnesota,124
RiceRivership,Minnesota,124
Amoship,Minnesota,123
Harding,Minnesota,123
Lastrup,Minnesota,123
Williamsship,Minnesota,123
Wolverton,Minnesota,123
BeaverBay,Minnesota,122
Odin,Minnesota,122
Ormsby,Minnesota,122
SecondAssessmentUT,Minnesota,122
FederalDam,Minnesota,121
Foxhome,Minnesota,121
GoodHopeship,Minnesota,121
LakeJohannaship,Minnesota,121
Romeship,Minnesota,121
Winsorship,Minnesota,121
Comstockship,Minnesota,120
Drammenship,Minnesota,120
Garvin,Minnesota,120
MarshGroveship,Minnesota,120
Skandiaship,Minnesota,120
Springfieldship,Minnesota,120
Westernship,Minnesota,120
Badgership,Minnesota,119
Plinyship,Minnesota,119
RollingForksship,Minnesota,119
Rosedaleship,Minnesota,119
SpringCreekship,Minnesota,119
Brooks,Minnesota,118
Grimstadship,Minnesota,118
LakeAliceship,Minnesota,118
Leeship,Minnesota,118
Marietta,Minnesota,118
PoppleGroveship,Minnesota,118
Riverton,Minnesota,118
DeGraff,Minnesota,117
PoplarRivership,Minnesota,117
Bartoship,Minnesota,116
Brookston,Minnesota,116
Kinghurstship,Minnesota,116
BearCreekship,Minnesota,115
Scottship,Minnesota,115
Taylorship,Minnesota,115
Biscay,Minnesota,113
Cameronship,Minnesota,113
Elmdale,Minnesota,113
Taborship,Minnesota,113
HolyCrossship,Minnesota,112
Atlantaship,Minnesota,111
Avoca,Minnesota,111
FineLakesship,Minnesota,111
Haldenship,Minnesota,111
WillowValleyship,Minnesota,111
Woodstock,Minnesota,111
Deership,Minnesota,110
Jupitership,Minnesota,110
Macsvilleship,Minnesota,110
OakParkship,Minnesota,110
Perley,Minnesota,110
Andovership,Minnesota,109
Goodridge,Minnesota,109
IronJunction,Minnesota,109
LindenGroveship,Minnesota,109
Agdership,Minnesota,108
Floridaship,Minnesota,108
Folsomship,Minnesota,108
Hussship,Minnesota,108
Nesbitship,Minnesota,108
Swenodaship,Minnesota,108
Almondship,Minnesota,107
Leonardsvilleship,Minnesota,107
Monsonship,Minnesota,107
PleasantViewship,Minnesota,107
Quamba,Minnesota,107
Effie,Minnesota,106
HomeLakeship,Minnesota,106
Mentor,Minnesota,106
Odessa,Minnesota,106
Ridgelyship,Minnesota,106
Peppertonship,Minnesota,105
LakePleasantship,Minnesota,104
McGregorship,Minnesota,104
McKinley,Minnesota,104
Richardvilleship,Minnesota,104
Connellyship,Minnesota,103
Danvers,Minnesota,103
Evergladeship,Minnesota,103
Rollisship,Minnesota,103
Bakership,Minnesota,102
Graceship,Minnesota,102
Mooseship,Minnesota,102
Trommald,Minnesota,102
Trosky,Minnesota,102
Walworthship,Minnesota,102
Warrentonship,Minnesota,102
Halstadship,Minnesota,101
Huntersvilleship,Minnesota,101
Millerville,Minnesota,101
Moyership,Minnesota,101
SwedesForestship,Minnesota,101
BlindLakeship,Minnesota,100
Comstock,Minnesota,100
Foxhomeship,Minnesota,100
Shibleship,Minnesota,100
Beaulieuship,Minnesota,99
Delawareship,Minnesota,99
Alpha,Minnesota,98
Benvilleship,Minnesota,98
Birchship,Minnesota,98
Deweyship,Minnesota,98
Kimballship,Minnesota,98
SquawLake,Minnesota,98
Starship,Minnesota,98
GailLakeship,Minnesota,97
Minneiska,Minnesota,97
Waskishship,Minnesota,97
Arvesonship,Minnesota,96
Edisonship,Minnesota,96
Hanthoship,Minnesota,96
Augustaship,Minnesota,95
Borup,Minnesota,95
HayLakeUT,Minnesota,95
Maryslandship,Minnesota,95
Sunburg,Minnesota,95
Vidingship,Minnesota,95
Fannyship,Minnesota,94
Moylanship,Minnesota,94
Robertsship,Minnesota,94
Alberta,Minnesota,93
CraneLakeship,Minnesota,93
Hollyship,Minnesota,93
Mudgettship,Minnesota,93
Numedalship,Minnesota,93
Ortonvilleship,Minnesota,93
Wirtship,Minnesota,93
Wolvertonship,Minnesota,93
Revere,Minnesota,92
Wrightship,Minnesota,92
Fortiership,Minnesota,91
Holt,Minnesota,91
Reinership,Minnesota,91
Reineship,Minnesota,91
Ricevilleship,Minnesota,91
St.Leo,Minnesota,91
Taraship,Minnesota,91
Agassizship,Minnesota,90
Donnellyship,Minnesota,90
Flowingship,Minnesota,90
Lengby,Minnesota,90
LittlePineship,Minnesota,90
Waukonship,Minnesota,90
Wyandotteship,Minnesota,90
Arnaship,Minnesota,89
Cloverleafship,Minnesota,89
Crosbyship,Minnesota,89
Freelandship,Minnesota,89
Georgetown,Minnesota,89
Perryship,Minnesota,89
Shellyship,Minnesota,89
Vinelandship,Minnesota,89
WestUnion,Minnesota,89
Artichokeship,Minnesota,88
Kertsonvilleship,Minnesota,88
Saloship,Minnesota,88
Clontarfship,Minnesota,87
Deerhornship,Minnesota,87
Holloway,Minnesota,87
Solership,Minnesota,87
Limaship,Minnesota,86
Arco,Minnesota,85
Bejou,Minnesota,85
Beltrami,Minnesota,85
Bruno,Minnesota,85
Moonshineship,Minnesota,85
NewDoseyship,Minnesota,85
TurtleRiver,Minnesota,85
FortRipley,Minnesota,84
Hallockship,Minnesota,84
Angusship,Minnesota,83
Higdemship,Minnesota,83
NewTrier,Minnesota,83
Darfur,Minnesota,82
Eldoradoship,Minnesota,82
GreenMeadowship,Minnesota,82
Nimrod,Minnesota,82
Seaforth,Minnesota,82
Wawinaship,Minnesota,82
Maltaship,Minnesota,81
Manfredship,Minnesota,81
Viking,Minnesota,81
Bock,Minnesota,80
Danforthship,Minnesota,80
Feltonship,Minnesota,80
Foldahlship,Minnesota,80
Mitchellship,Minnesota,80
Clayship,Minnesota,79
Nielsville,Minnesota,79
Reisship,Minnesota,79
Strandship,Minnesota,79
Almaship,Minnesota,78
Anselship,Minnesota,78
Hansonvilleship,Minnesota,78
